,Component_1,Component_2,Component_3,Component_4,Component_5
rh_caudalanteriorcingulate-rh_posteriorcingulate,0.00826199669861962,0.00692170648809077,-0.01777525516934881,-0.009972194245995188,-0.011327843627246344
rh_caudalanteriorcingulate-rh_precentral,0.00689436035717017,0.03493437237494187,-0.028386441940785986,0.04165268441627989,-0.01038900658914835
rh_caudalanteriorcingulate-rh_precuneus,0.012332343021127545,0.01917887984094814,-0.01187607867216486,0.049572273904949546,-0.0058418020921433556
rh_caudalanteriorcingulate-rh_rostralanteriorcingulate,0.0015827457997800826,0.015464176523383192,-0.019397320792485594,0.018569552267187244,-0.010566005499208029
rh_caudalanteriorcingulate-rh_rostralmiddlefrontal,0.010039510368183967,0.02250740465897178,-0.005769622922061136,0.05891782336803089,0.0030293636308930446
rh_caudalanteriorcingulate-rh_superiorfrontal,0.0029212071951486666,0.035199397424815926,-0.02202525009562895,0.04792438610164423,-0.014736767844373394
rh_caudalanteriorcingulate-rh_superiorparietal,0.011416022910110053,0.026928309517065475,-0.014580878715757766,0.04406738172508914,0.008047218047150573
rh_caudalanteriorcingulate-rh_superiortemporal,0.006855192051647019,0.03853629544655676,-0.028148560003241074,0.041404628520828525,-0.009254780863482545
rh_caudalanteriorcingulate-rh_supramarginal,0.0014195647133620614,0.03462241309458042,-0.027958324654114353,0.04164922601948368,-0.01577964539584719
rh_caudalanteriorcingulate-rh_frontalpole,0.02643878741415502,0.016337970689595634,-0.020347435674374005,-0.0026409096966653767,-0.02131261036639895
rh_caudalanteriorcingulate-rh_temporalpole,0.00397878833952611,0.03672073362563162,-0.0009799814755031655,0.023197600582725686,-0.05836571213706755
rh_caudalanteriorcingulate-rh_transversetemporal,0.010757099619713814,0.019906108123650082,-0.017262781913593764,0.021857673974962646,-0.015339493644594948
rh_caudalanteriorcingulate-rh_insula,-0.003612045352459732,0.0424765001361165,-0.034223625670542546,0.0013754423505039127,-0.033213488328419194
rh_caudalmiddlefrontal-rh_cuneus,-0.0006528455961424438,0.019864852634217153,0.049956552491043714,-0.026956028903803834,-0.01630593529637376
rh_caudalmiddlefrontal-rh_entorhinal,0.010569929792709692,0.01283419507022281,-0.0027337487849895398,-0.009633995139954101,-0.017871762449783748
rh_caudalmiddlefrontal-rh_fusiform,0.01007097909809843,0.025904410910410968,-0.014625410786078437,-0.01043959784378837,0.005603586083557406
rh_caudalmiddlefrontal-rh_inferiorparietal,0.0214503925182009,-0.0035650379694976276,0.011519432041868404,0.01756930637417704,0.02712886602655235
rh_caudalmiddlefrontal-rh_inferiortemporal,0.01288457877970304,0.027803378530650586,-0.02369001759079695,-0.017112478522266928,-0.007632789471259714
rh_caudalmiddlefrontal-rh_isthmuscingulate,-0.017838041321355542,0.03702049165005952,0.01752956073939042,0.027649352749874765,-0.009807578959279598
rh_caudalmiddlefrontal-rh_lateraloccipital,-0.002298823892203666,0.02985695627020698,0.016057598598586312,-0.02074692719481418,0.010476967594019488
rh_caudalmiddlefrontal-rh_lateralorbitofrontal,0.018860691116165836,0.01788920369888712,-0.021735091439994126,-0.018458198990790632,0.0017972877943197875
rh_caudalmiddlefrontal-rh_lingual,-0.011993167525046016,0.04357549975971636,0.028922482870574754,-0.024524791760047283,-0.0023680414967587426
rh_caudalmiddlefrontal-rh_medialorbitofrontal,0.019903238232290343,0.015315788875119371,-0.01582815582556103,-0.004172634705552118,0.004151364609359243
rh_caudalmiddlefrontal-rh_middletemporal,0.014908774058840136,0.02115351958679461,-0.019997114631292872,-0.00043376231667467777,0.011315634643346948
rh_caudalmiddlefrontal-rh_parahippocampal,0.0037601427408620733,0.02510279747292779,-0.01949577068476266,-0.016161527370082966,-0.023329929284565523
rh_caudalmiddlefrontal-rh_paracentral,0.017383070598584436,0.01730524099622962,-0.009470279208034471,0.0013907442591010771,0.0028401541061172115
rh_caudalmiddlefrontal-rh_parsopercularis,0.02123335209538588,0.004690557492954071,-0.010057656920831711,0.002039178865852209,0.023467963898065377
rh_caudalmiddlefrontal-rh_parsorbitalis,0.027776735573999994,0.005855976931711115,-0.016494964389146084,-0.001418590405344553,0.022675031280204375
rh_caudalmiddlefrontal-rh_parstriangularis,0.0214168684415524,0.0001130547479429125,-0.005588839747127663,0.0034756689790113966,0.011768030231354394
rh_caudalmiddlefrontal-rh_pericalcarine,-0.018337107720725682,0.03529167665219227,0.03335694852219323,-0.031703053011977046,-0.0024181576678216337
rh_caudalmiddlefrontal-rh_postcentral,0.005589852805810765,0.032326286854516904,-0.0010272880787435246,-0.00671758990386856,0.00996241892000756
rh_caudalmiddlefrontal-rh_posteriorcingulate,-0.005576887444261776,0.03579003851585025,-0.01433663161186048,0.04701712371511813,-0.025845790632964754
rh_caudalmiddlefrontal-rh_precentral,0.021444111236950444,0.005810297212299752,-0.009673929731406633,-0.006108415270578499,0.019158810114056783
rh_caudalmiddlefrontal-rh_precuneus,0.011024067638638821,0.017601995755830033,0.001903730783061234,-0.01007124753548826,0.004730835063005466
rh_caudalmiddlefrontal-rh_rostralanteriorcingulate,0.03285455017537743,0.014242098837342811,-0.03282331805734951,-0.023920735079672552,-0.004033394993138869
rh_caudalmiddlefrontal-rh_rostralmiddlefrontal,0.00920349021198176,0.009108324398319467,0.00658569205816944,0.018392808422398623,0.02185265099332702
rh_caudalmiddlefrontal-rh_superiorfrontal,0.040826296231344074,-0.004108977628970518,-0.0019616331339866056,-0.0016515334899040084,0.011247319039912882
rh_caudalmiddlefrontal-rh_superiorparietal,-0.006201121755628628,0.04131946091167157,-0.011679382003445139,-0.008248326379764392,0.027056302984931453
rh_caudalmiddlefrontal-rh_superiortemporal,0.011587531878640879,0.029145034204445884,-0.023396617916370394,-0.0022682865627913374,0.026384497879389807
rh_caudalmiddlefrontal-rh_supramarginal,0.02882409739970733,0.0009097452845715545,-0.007357905014148171,-0.0044301269169209675,0.0027299956736860495
rh_caudalmiddlefrontal-rh_frontalpole,0.045278345900904744,-0.015962588695781533,0.0052660858015966105,-0.01356970864750385,0.013131653305448123
rh_caudalmiddlefrontal-rh_temporalpole,0.0034806940570955244,0.03492804908535529,0.007770818661088682,0.008531672200075897,-0.040446116114309746
rh_caudalmiddlefrontal-rh_transversetemporal,0.006583636012291406,0.017705858449760123,-0.01966226998365668,-0.040658924231548356,-0.03106727964359742
rh_caudalmiddlefrontal-rh_insula,-0.001431951432651984,0.03308378492089103,-0.016734021615133227,-0.024171747309428317,-0.014295969097440069
rh_cuneus-rh_entorhinal,-0.0005518610441162605,0.01720862401276308,0.03698200000428603,-0.008396641805067676,-0.007699640863218039
rh_cuneus-rh_fusiform,0.01028521547426131,0.014203022418110882,0.045168489516722546,-0.02288821120054838,-0.01961517863503971
rh_cuneus-rh_inferiorparietal,0.004871635261714313,0.013147793764606085,0.05725336370377822,-0.030699508546108464,-0.018719178930348662
rh_cuneus-rh_inferiortemporal,0.006117285595276088,0.01720199228601593,0.051545371118130796,-0.021414974474203066,-0.011939602291284223
rh_cuneus-rh_isthmuscingulate,0.021904742623449457,-0.012100648601267609,0.05235038162890017,-0.011486654999082377,-0.011799716159072745
rh_cuneus-rh_lateraloccipital,0.021858507899180264,-0.022669674578041994,0.07061722502654172,0.0066467451847348055,-0.01656373201754787
rh_cuneus-rh_lateralorbitofrontal,0.017510953414470974,0.003229150998449965,0.06239786971935639,-0.01278376877222176,-0.009955354679482692
rh_cuneus-rh_lingual,0.015424486845173765,-0.001252102649549038,0.01978535247836334,0.0014427618692627838,-0.009838208077349956
rh_cuneus-rh_medialorbitofrontal,0.011520691364326478,0.015754527177652296,0.035616854072123824,-0.051731945766575964,-0.030844213378333006
rh_cuneus-rh_middletemporal,0.0041151744148231716,0.01979840791360037,0.0526484372533674,-0.022586782288518407,-0.00897415265444335
rh_cuneus-rh_parahippocampal,0.024309515161122036,-0.01649178913068641,0.060936070038182445,0.0005627616598387892,0.00013580446068220162
rh_cuneus-rh_paracentral,0.006037647880167809,0.006514715273832351,0.058250187696946856,0.00026956961321822847,-0.009107611317518114
rh_cuneus-rh_parsopercularis,-0.0042346511165150475,0.025601737013027426,0.041097958236798224,-0.02856108444141864,-0.005789534779745196
rh_cuneus-rh_parsorbitalis,0.0033253879371879665,0.01577442404468477,0.052234361157941736,-0.01723953416825013,0.00239859817379213
rh_cuneus-rh_parstriangularis,0.008350911179637259,0.00378648936524161,0.07080381580242974,-0.011922434580833623,-0.0006571980054717832
rh_cuneus-rh_pericalcarine,0.00788747142497522,0.004128035907840236,-0.004920556089371953,0.006192493197715693,0.027375255612400118
rh_cuneus-rh_postcentral,0.009008924007234078,0.0017944531452009124,0.05762268394636692,0.005169301526065257,0.008589475434161867
rh_cuneus-rh_posteriorcingulate,0.02911054818658292,-0.006676834271174979,0.04243715178777914,-0.028492501347700854,-0.04864400246993216
rh_cuneus-rh_precentral,-0.008980557966743434,0.02315771440381599,0.05526579484308972,-0.0024599068807432357,-0.006481587209264428
rh_cuneus-rh_precuneus,-0.0014554487034283213,0.02564762930367648,0.0353434811738925,-0.03312503947235875,-0.02582589689757754
rh_cuneus-rh_rostralanteriorcingulate,0.03597226070224789,-0.013901477010594701,0.0442147881107082,-0.03900564149270744,-0.018104910948267255
rh_cuneus-rh_rostralmiddlefrontal,0.01603956766910602,0.003180023844078205,0.06410967755632775,-0.03610690395646281,-0.01828026713768368
rh_cuneus-rh_superiorfrontal,0.005275750820722286,0.016844587631440217,0.05901673430557891,-0.035702395363081646,-0.027490953343453427
rh_cuneus-rh_superiorparietal,0.012187944888542742,0.0014828891177224455,0.05903854961366391,-0.02012088994798822,-0.023073060236362526
rh_cuneus-rh_superiortemporal,-0.014737370297010211,0.04690040001477789,0.021559327034906588,-0.036918468322083765,-0.00758218061955347
rh_cuneus-rh_supramarginal,-0.004680962601213387,0.029492130198640127,0.04218335281580499,-0.03334780796825033,-0.011986023845040142
rh_cuneus-rh_frontalpole,0.01803997208655846,0.00047482809170757816,0.031047185743486038,-0.031630196389463246,0.0060019946022590205
rh_cuneus-rh_temporalpole,-0.008320905321819847,0.0372094068395311,0.031171172817826318,-0.0011404264369714802,-0.03807324989269375
rh_cuneus-rh_transversetemporal,0.022304643285877737,-0.005479133373122604,0.04153637820446748,0.013823729996185873,0.0035914902769799296
rh_cuneus-rh_insula,0.010205932188749895,0.015498869951629655,0.02981838056940762,-0.02877415886704021,-0.02463830672503812
rh_entorhinal-rh_fusiform,0.021346172072168955,-0.004971208354955799,0.014514426370720266,-0.009505860838349357,-0.04193805518504619
rh_entorhinal-rh_inferiorparietal,0.008829553494335984,0.008545804140081834,0.0009134999743655715,-0.006664629887250794,-0.024321335462919993
rh_entorhinal-rh_inferiortemporal,0.019360391462221207,-0.006077550060131712,0.011182790108127554,-0.001939544900821807,-0.025612669060420847
rh_entorhinal-rh_isthmuscingulate,0.009131484496840982,0.006319421313803172,0.03793059886014392,0.03136841428229246,-0.019061497714861195
rh_entorhinal-rh_lateraloccipital,0.004162228761866032,0.018349700628499808,0.008211538498727276,-0.004444352263999093,-0.0042165237614415225
rh_entorhinal-rh_lateralorbitofrontal,0.01883896873418064,-0.001523199920449694,0.0165414007892121,0.003958788933400484,-0.028429449146036317
rh_entorhinal-rh_lingual,0.0033720612854381726,0.021008440915519476,0.029733228955070325,-0.006021365255548751,-0.0059194513096950604
rh_entorhinal-rh_medialorbitofrontal,0.0031636508136309817,0.013891810725711485,0.0033720120139274514,-0.0021700424248153973,-0.028690759962804478
rh_entorhinal-rh_middletemporal,0.01709914130599977,-0.003238662506983403,0.008241034743083023,-0.0028827446385188546,-0.029029400419970538
rh_entorhinal-rh_parahippocampal,0.020750023503275948,-0.007418502959664854,0.031003017082800167,0.010532098210658885,-0.025221115157297753
rh_entorhinal-rh_paracentral,0.014176302999161334,0.008561372642225942,0.0022555811177368905,-0.0071558306454576346,-0.008328280705857814
rh_entorhinal-rh_parsopercularis,0.011160827184416605,0.010931783358702606,-0.001618793384099943,-0.0060169866600389005,-0.022579381616108535
rh_entorhinal-rh_parsorbitalis,-0.005502740250044065,0.024665808851262256,-0.009677517338228917,-0.00498468173393521,-0.009406109031594346
rh_entorhinal-rh_parstriangularis,-0.001609912276519563,0.021651672516564604,-0.009029570673421448,-0.007957368587885425,-0.018489912125977292
rh_entorhinal-rh_pericalcarine,0.0007428851859377905,0.017251819731905153,0.025476944074603675,-0.011729580450324318,-0.004190872593714115
rh_entorhinal-rh_postcentral,0.005042428909990887,0.020822449152580618,0.0017898015065649956,-0.005501663760381732,-0.008760159165870944
rh_entorhinal-rh_posteriorcingulate,0.02904544343456382,-0.005043065084554869,0.0243154230145568,0.03981866529049251,-0.03454084906284507
rh_entorhinal-rh_precentral,0.013215506968652122,0.010361570940385973,0.0009736643514123729,-0.005603684016238214,-0.012126697691915872
rh_entorhinal-rh_precuneus,0.009612413610281456,0.00901405987972792,0.008476234163497633,-0.0028738972048924535,-0.015973912662196773
rh_entorhinal-rh_rostralanteriorcingulate,0.03918855251894376,-0.016946278030327316,0.018830170853550793,0.007917726177906913,-0.019598132794021884
rh_entorhinal-rh_rostralmiddlefrontal,0.007064460501657699,0.006851554389653517,0.016536772095466397,0.011791951594789173,-0.011353171632121921
rh_entorhinal-rh_superiorfrontal,0.009971626937387911,0.0039943592897460686,0.01393769566525185,0.005617814349055988,-0.007806052187860133
rh_entorhinal-rh_superiorparietal,-0.004909532901526793,0.032192869882026506,-0.005460192911396422,-0.004375390550850296,0.003337698829578948
rh_entorhinal-rh_superiortemporal,0.01620152233283475,0.0009973134920956074,0.005500593870134485,-0.004098150686452381,-0.02487470757228887
rh_entorhinal-rh_supramarginal,0.013627914385714524,0.005072056741918516,0.002521223825143067,-0.00547945943163902,-0.02504412081034156
rh_entorhinal-rh_frontalpole,-0.004455968824858789,0.02391524490255474,-0.004364442046316734,-0.0024627670676914816,0.014557194597305858
rh_entorhinal-rh_temporalpole,-0.005541221236428679,0.02303412593367895,0.004751883643237758,0.010623431067620504,-0.018653360070846996
rh_entorhinal-rh_transversetemporal,0.03167398217822749,-0.016271040728047647,0.024601053209622786,0.0059372757959771,-0.014973919520808803
rh_entorhinal-rh_insula,0.026154816482755833,-0.008366978558054364,0.027290092745476443,0.009664953837610374,-0.019567705761357346
rh_fusiform-rh_inferiorparietal,0.022595876583853924,0.009211335390062638,-0.0004055904502110101,0.005568120540807039,0.0039039636013048834
rh_fusiform-rh_inferiortemporal,0.0324521190979435,-0.009223228892979895,0.024562213678190878,0.01189705802504089,-0.008208532545433129
rh_fusiform-rh_isthmuscingulate,-0.01002063425183163,0.033648047664470666,0.0011769620864046882,0.008200207121608362,-0.04203220146890709
rh_fusiform-rh_lateraloccipital,0.004884251456537011,0.03597694989566548,-0.008071249072465042,-0.031094368599591533,-0.010864023674395115
rh_fusiform-rh_lateralorbitofrontal,0.019371201440665464,0.016081593876093193,-0.022565386174633988,-0.026400640651375297,-0.02209155064644079
rh_fusiform-rh_lingual,-0.0008261112943534506,0.037769819606649144,0.014251424558179706,-0.03232257715726999,-0.009692497675853937
rh_fusiform-rh_medialorbitofrontal,0.02619601817206774,0.004294706611483768,0.0008635992175908382,0.0023769554582932016,-0.014603922115835647
rh_fusiform-rh_middletemporal,0.03230596632199475,-0.002884408561046113,0.009536420502336442,0.00048805783224328944,-0.013306143075249537
rh_fusiform-rh_parahippocampal,0.014207743854736542,0.010667202992765487,-0.005028634537516014,-0.007005619227495288,-0.028705914622194652
rh_fusiform-rh_paracentral,0.023910668655373557,0.014714735234185032,-0.018739968986755045,-0.030493483363050064,-0.01653195008466487
rh_fusiform-rh_parsopercularis,0.01769806862496201,0.019023063826337415,-0.013274692522784435,-0.007535229079813706,0.005830210774283246
rh_fusiform-rh_parsorbitalis,0.012511016929460139,0.02504902034657333,-0.019363746864027996,-0.017002291918327757,-0.0059420793715852386
rh_fusiform-rh_parstriangularis,0.008841685539021177,0.029997626229198496,-0.027244690563127356,-0.025463890850157402,-0.02018898790912384
rh_fusiform-rh_pericalcarine,-0.006173933086077762,0.018478842139388545,0.038394329456446226,-0.011084742052541455,0.021321200486265332
rh_fusiform-rh_postcentral,0.01497326023513554,0.027079752933355798,-0.01279200655117224,-0.005832045869897837,-0.00140051978211337
rh_fusiform-rh_posteriorcingulate,0.0055563164828623625,0.02328847901961151,-0.008860522714317101,0.04532775702238839,-0.02861826783347887
rh_fusiform-rh_precentral,0.022467143576081657,0.017404399630033447,-0.017433495274404572,-0.011891175946682379,0.010003992245332034
rh_fusiform-rh_precuneus,0.025536502774797597,0.007527030014045203,0.003268339292720583,0.0003974912966422011,0.0100394797480148
rh_fusiform-rh_rostralanteriorcingulate,0.03689369841865691,0.0011819727284273832,-0.01892571802392402,-0.016073838244337547,-0.010892224082462747
rh_fusiform-rh_rostralmiddlefrontal,-0.0017579777130184522,0.028027999752197896,0.00029242873906609214,0.012267414400945533,0.006805552397754175
rh_fusiform-rh_superiorfrontal,0.02560588694369929,0.005623852764780949,0.019019551308715237,0.0018458302674314194,0.005736124520270087
rh_fusiform-rh_superiorparietal,-0.002660869516395677,0.045553495224565005,-0.015543094449266276,0.009985195140978894,0.0456214736882847
rh_fusiform-rh_superiortemporal,0.04007785032697047,-0.004147945610079069,0.015657357893404698,0.013144862003540682,0.015760428521008528
rh_fusiform-rh_supramarginal,0.025395070632943335,0.008076944856953061,-0.004693428344131511,-0.007352036690742404,-0.011183529094141977
rh_fusiform-rh_frontalpole,0.028253328703998527,-0.00026070373700961424,0.010451007559284907,-0.009483652731901463,0.006974919494741417
rh_fusiform-rh_temporalpole,0.016913261332283172,0.010511347921794882,0.029373105339168253,0.021228923617510994,-0.04176369849790737
rh_fusiform-rh_transversetemporal,0.032903599102113774,-0.006486486290566591,-0.0010402634429591854,-0.008368919869778241,-0.00754815877842915
rh_fusiform-rh_insula,0.0264178216346403,0.01547770532977534,-0.008527462088182947,-0.015413518892600878,-0.013903214082177923
rh_inferiorparietal-rh_inferiortemporal,0.024633705858309127,0.009211828554830472,-0.0046092755148816646,0.010754343897655337,0.005332493609155621
rh_inferiorparietal-rh_isthmuscingulate,-0.010331079428718961,0.025718258795560344,0.023897245534723117,0.03229114500769304,-0.022448922180179257
rh_inferiorparietal-rh_lateraloccipital,0.009117257815484631,0.02000102960079438,0.02817537715346605,-0.015339579082700259,0.021636943561664925
rh_inferiorparietal-rh_lateralorbitofrontal,0.032612220672421845,0.00020800536438412602,-0.01011549815907272,-0.0038329074315765154,0.0021246494308123287
rh_inferiorparietal-rh_lingual,-0.0036280202542777833,0.03296159774011352,0.03948734026874038,-0.020028758428873583,0.0036633602028914537
rh_inferiorparietal-rh_medialorbitofrontal,0.03219072658658523,0.0006517553119408403,-0.020831981967153797,-0.006902159562910748,-0.004152502206413208
rh_inferiorparietal-rh_middletemporal,0.020785721928321,0.006778444482334679,0.004289086722757928,0.031226044830418263,0.03316419199355654
rh_inferiorparietal-rh_parahippocampal,0.02376435226613151,-0.002964224709406702,0.005861274844732175,0.010883578260120827,-0.0032774942447657872
rh_inferiorparietal-rh_paracentral,0.02917649990676878,-0.00572997959357349,0.017796440723273296,0.02790943132967938,0.01574410936937597
rh_inferiorparietal-rh_parsopercularis,0.011581936585037814,0.011765300318458785,-0.00929825806501246,0.006490159237250362,0.026003899922725067
rh_inferiorparietal-rh_parsorbitalis,0.01323987697387011,0.023673294344301023,-0.05135745448426034,-0.037653344621826866,-0.014738620502193022
rh_inferiorparietal-rh_parstriangularis,0.014228318525594932,0.009301207597550825,-0.025241634704986183,-0.017881976948252814,-0.015492215019372868
rh_inferiorparietal-rh_pericalcarine,-0.011823133467822662,0.02599799576762166,0.04050447195338553,-0.02791693980234381,0.0073487566160427165
rh_inferiorparietal-rh_postcentral,0.012418256980456878,0.02192272158957816,-0.0002941312985026003,-0.0032247768127877494,0.011776504446819163
rh_inferiorparietal-rh_posteriorcingulate,0.012495516712775094,0.01268130131293527,0.0064970037542459065,0.06599307322386805,-0.019676335651733132
rh_inferiorparietal-rh_precentral,0.015775409424519868,0.004096167924993306,0.0014244030091545515,0.009564367644512732,0.021517433324678776
rh_inferiorparietal-rh_precuneus,0.024820028573383175,0.004721472316490785,0.001602728351141556,-0.0015845072355950632,2.6285249187201564e-05
rh_inferiorparietal-rh_rostralanteriorcingulate,0.04617338129738814,-0.005957739913678188,-0.014463989069376472,-0.01304034659754281,0.00035975538871442665
rh_inferiorparietal-rh_rostralmiddlefrontal,0.027207991124691466,-0.006676403562129079,0.0016088946849498057,0.012987855913491787,0.007965042456532434
rh_inferiorparietal-rh_superiorfrontal,0.035083828662398814,-0.009113153832094443,0.004819885991437252,-0.006743817330585888,-0.013998946093258025
rh_inferiorparietal-rh_superiorparietal,-0.009757352504697935,0.054099475304257155,-0.03248301872905129,-0.023068857697679898,0.02500613119202094
rh_inferiorparietal-rh_superiortemporal,-0.0008910996408618137,0.03388393382064006,-0.019561055950726172,0.00960248148635128,0.03689740689647719
rh_inferiorparietal-rh_supramarginal,0.01845580112970607,0.009158948040123897,-0.011764389157533259,-0.0005096600641747406,-0.0017404359530894574
rh_inferiorparietal-rh_frontalpole,0.0324978432615786,-0.003483330980885647,-0.025616094319449282,-0.05318052426583324,-0.024132223499095048
rh_inferiorparietal-rh_temporalpole,-0.0027409145988812615,0.03439442846829179,0.010436580262936205,0.012244879538505496,-0.047141371319216085
rh_inferiorparietal-rh_transversetemporal,0.02532125319614634,-0.0032476601024334735,-0.003697661739501402,-0.014999284212252571,-0.016744748682992028
rh_inferiorparietal-rh_insula,0.014154755572953367,0.009011792664168466,0.019365369132083258,0.01728709906146262,0.020037668351991833
rh_inferiortemporal-rh_isthmuscingulate,-0.01213061196685322,0.034624825098998474,0.014161906892773586,0.022786607282012178,-0.029011646321795193
rh_inferiortemporal-rh_lateraloccipital,7.757852075194456e-05,0.042945458127780604,-0.011544463573595575,-0.02738573736461914,0.006421631483284754
rh_inferiortemporal-rh_lateralorbitofrontal,0.030804416297455936,-0.0012910021749117156,0.0031760359199927567,0.01035831112702704,0.007165522763173061
rh_inferiortemporal-rh_lingual,0.0015909039033275168,0.030462351531697893,0.033847786550714784,-0.0151243950890657,0.0072996132982323485
rh_inferiortemporal-rh_medialorbitofrontal,0.02309980942478539,0.004936682855848316,0.0009899277675949364,0.024414225641230462,0.013231056662970956
rh_inferiortemporal-rh_middletemporal,0.028148321759244838,7.143511211395062e-05,-0.010822365995760837,-0.0049715243132330625,-0.015710602173346837
rh_inferiortemporal-rh_parahippocampal,0.0226446359858463,-0.008853220108118221,0.02864316349280027,0.02389624611332434,-0.00040299230388680707
rh_inferiortemporal-rh_paracentral,0.031448736530648565,0.002954946009291009,-0.002096033462282201,-0.008146615047695966,-0.0008953871053645424
rh_inferiortemporal-rh_parsopercularis,0.022860257328049936,0.015009469824384912,-0.010783945139273896,0.0048111353018271035,0.005695758691566011
rh_inferiortemporal-rh_parsorbitalis,-0.0009157920802229957,0.04343445075409502,-0.05237464591881897,-0.027163483486451537,-0.00031308053426109416
rh_inferiortemporal-rh_parstriangularis,0.0026293242125997422,0.03491109231371702,-0.035004782087697306,-0.015423534973958842,-0.006375900693165848
rh_inferiortemporal-rh_pericalcarine,-0.008156310346428055,0.023589241057702968,0.03616587192328308,-0.020236768282346853,0.01540026550636433
rh_inferiortemporal-rh_postcentral,0.016795857128246997,0.02146915310878868,0.00012417780207592795,0.004053340914613101,0.0144763102641741
rh_inferiortemporal-rh_posteriorcingulate,0.021104171238260996,0.010909697493882447,0.01237738187082271,0.060487314307689256,-0.02584280183050521
rh_inferiortemporal-rh_precentral,0.02769854997747043,0.012555640803759323,-0.01910536957137705,-0.0142059224474616,0.00113763810537324
rh_inferiortemporal-rh_precuneus,0.027459240891562695,0.004879915063953906,0.012221426651894901,0.010375135308788905,0.014291110179890616
rh_inferiortemporal-rh_rostralanteriorcingulate,0.049371852036661217,-0.012291988616623352,0.004303828868209952,0.009595817393765227,0.009393817580618509
rh_inferiortemporal-rh_rostralmiddlefrontal,-0.009220848965864618,0.03836055810051095,-0.017681455699498017,0.00713339643215752,-0.0024702146387165437
rh_inferiortemporal-rh_superiorfrontal,0.03062454987799745,0.005978943981690806,0.0033762364752362895,0.002968618564534702,0.006913315308188824
rh_inferiortemporal-rh_superiorparietal,-0.005242747502247085,0.048747630498888576,-0.01594532302660259,0.007203316548991986,0.044806468083253156
rh_inferiortemporal-rh_superiortemporal,0.040657211468909576,-0.007615997212534112,0.015160291707894881,0.013125425291680435,0.011105010848061227
rh_inferiortemporal-rh_supramarginal,0.028248287611892683,0.006186986692957491,-0.010037039578009917,-0.004913294818194805,-0.01803397806423253
rh_inferiortemporal-rh_frontalpole,0.024588350594027614,0.007718516191663552,-0.00751076478020622,-0.023521276188508886,0.00770437001092023
rh_inferiortemporal-rh_temporalpole,0.013386217224244766,0.012238352033118648,0.029324356667621797,0.02661622832742176,-0.030925421600676944
rh_inferiortemporal-rh_transversetemporal,0.042651861255087735,-0.0200183985427256,0.02463014296521374,0.008577523209051856,-0.0018737943544713898
rh_inferiortemporal-rh_insula,0.03887786871528569,-0.009982515114174098,0.042609035440535764,0.02904975694882406,0.01744558764397315
rh_isthmuscingulate-rh_lateraloccipital,-0.0011609108194342002,0.021082797420815584,0.0004966060647133977,-0.004149900458265473,-0.032077548820485545
rh_isthmuscingulate-rh_lateralorbitofrontal,-0.0019909003690828098,0.02176644534096123,0.01978687518086705,0.026753173882011958,-0.017495194521271205
rh_isthmuscingulate-rh_lingual,0.012630358705379987,0.007225606018557566,0.0182478722390157,-0.021357520177052853,-0.002917989844662941
rh_isthmuscingulate-rh_medialorbitofrontal,0.003402852753323629,0.02649811680433212,0.007972155322524543,0.005549375120975327,-0.0350120944233052
rh_isthmuscingulate-rh_middletemporal,-0.007435317924180664,0.03560058111575098,0.010029653175365786,0.0037555811029231436,-0.04621420870806003
rh_isthmuscingulate-rh_parahippocampal,0.0047903647714701075,0.009733582601938505,0.022355491337529114,0.017415353435184997,-0.02760150078922604
rh_isthmuscingulate-rh_paracentral,0.006839937755515266,0.013540187725365568,0.027524388789308296,0.030511681970525922,-0.013827243862960992
rh_isthmuscingulate-rh_parsopercularis,-0.014896859210443978,0.036284275951827316,0.010445094701729048,0.02599327937231799,-0.010086411274125559
rh_isthmuscingulate-rh_parsorbitalis,-0.006689156024102086,0.03444173081748523,0.00766994032102242,0.013574447823295088,-0.01574657795571878
rh_isthmuscingulate-rh_parstriangularis,-0.017406271065425163,0.03671555608281313,0.00881996766919481,0.015921181355590994,-0.026828353495220364
rh_isthmuscingulate-rh_pericalcarine,0.001938668405318189,0.00904808377802282,0.004174508779030113,-0.04987638053513637,0.011611862527119267
rh_isthmuscingulate-rh_postcentral,0.0021207482496942718,0.02789967955627475,-0.002627216469456247,-0.012658331356770398,-0.027453517277764315
rh_isthmuscingulate-rh_posteriorcingulate,0.02591519201432802,-0.0072809810486949705,0.0075751232469643374,0.0017048279576110934,-0.011122308586151732
rh_isthmuscingulate-rh_precentral,-0.013410824975585349,0.035082683652816166,0.02057944159616114,0.03277515314810823,-0.007484964794690291
rh_isthmuscingulate-rh_precuneus,-0.007531058099848845,0.02336633891843015,0.019549138980633676,0.026727305963898097,-0.02214020926239077
rh_isthmuscingulate-rh_rostralanteriorcingulate,0.02371644029218772,-0.009109092251659272,0.01300418721739891,-0.0014759165342525626,-0.003964741782888649
